814.5;814.X;Textsammlungen;"{""kiel"":[""nor 805?"",""nor 936?"",""nor 937?"",""nor 938?"",""nor 94?"",""nor 95?"",""nor 96?"",""nor 97?""],""goe"":{""se"":"" lsg=\""7 hws 4?\"" or lsg=\""7 hws 5?\""""}}";Collections of texts
814.6;814.X;Autoren;"{""kiel"":[""nor 980?""],""goe"":{""se"":"" lsg=\""7 hws 6?\""""}}";Authors
814.X;81X;Schwedische Literatur;"{""kiel"":[""nor 610?"",""nor 675?"",""nor 635?"",""nor 678?"",""nor 68?"",""nor 694?"",""nor 708?"",""nor 710?"",""nor 303.800"",""nor 675?"",""nor 700?"",""nor 701?"",""nor 703?"",""nor 704?"",""nor 706?"",""nor 689?"",""nor 805?"",""nor 936?"",""nor 937?"",""nor 938?"",""nor 94?"",""nor 95?"",""nor 96?"",""nor 97?"",""nor 980?""],""goe"":{""se"":"" lsg=\""7 hws 4?\"" or lsg=\""7 hws 5?\"" or lsg=\""7 hws 6?\""""}}";Swedish literature
815.1;815.X;Allgemeines;"{""kiel"":[""nor 340?""],""goe"":{""dk"":"" lsg=\""7 hwk 5?\""""}}";General works
815.2;815.X;Literaturtheorie;"{""kiel"":[""nor 370?""],""goe"":{""dk"":"" lsg=\""7 hwk 510\"" or lsg=\""7 hwk 512\""""}}";Literary theory
815.3;815.X;Literaturgeschichte;"{""kiel"":[""nor 303.200"",""nor 421?"",""nor 422?"",""nor 423?"",""nor 424?"",""nor 438?"",""nor 440?"",""nor 441?"",""nor 442?"",""nor 444?""],""goe"":{""dk"":"" lsg=\""7 hwk 580\""""}}";History of literature
815.4;815.X;Volksdichtung;"{""kiel"":[""nor 425?"",""nor 448?""],""goe"":{""dk"":"" lsg=\""7 hwk 438\"" or lsg=\""7 hwk 446\""""}}";Folk poetry
815.5;815.X;Textsammlungen;"{""kiel"":[""nor 800?"",""nor 816?"",""nor 817?"",""nor 818?"",""nor 82?"",""nor 83?"",""nor 840.100"",""nor 840.200"",""nor 840.300"",""nor 840.500"",""nor 840.600"",""nor 840.700""],""goe"":{""dk"":"" lsg=\""7 hwk 4?\"" or lsg=\""7 hwk 5?\""""}}";Collections of texts
815.6;815.X;Autoren;"{""kiel"":[""nor 850?""],""goe"":{""dk"":"" lsg=\""7 hwk 6?\""""}}";Authors
815.X;81X;Dänische Literatur;"{""kiel"":[""nor 340?"",""nor 370?"",""nor 303.200"",""nor 421?"",""nor 422?"",""nor 423?"",""nor 424?"",""nor 438?"",""nor 440?"",""nor 441?"",""nor 442?"",""nor 444?"",""nor 425?"",""nor 448?"",""nor 800?"",""nor 816?"",""nor 817?"",""nor 818?"",""nor 82?"",""nor 83?"",""nor 840.100"",""nor 840.200"",""nor 840.300"",""nor 840.500"",""nor 840.600"",""nor 840.700"",""nor 850?""],""goe"":{""dk"":"" lsg=\""7 hwk 4?\"" or lsg=\""7 hwk 5?\"" or lsg=\""7 hwk 6?\""""}}";Danish literature
816.1;816.X;Allgemeines;"{""kiel"":[""nor 500?"",""nor 565?""],""goe"":{""no"":"" lsg=\""7 hwg 5?\""""}}";General works
816.2;816.X;Literaturtheorie;"{""kiel"":[""nor 530?"",""nor 568?"",""nor 57?""],""goe"":{""no"":"" lsg=\""7 hwg 510\"" or lsg=\""7 hwg 512\""""}}";Literary theory
816.3;816.X;Literaturgeschichte;"{""kiel"":[""nor 303.600"",""nor 585?"",""nor 586?"",""nor 587?"",""nor 590?"",""nor 600?""],""goe"":{""no"":"" lsg=\""7 hwg 580\""""}}";History of literature
816.4;816.X;Volksdichtung;"{""kiel"":[""nor 577.800""],""goe"":{""no"":"" lsg=\""7 hwg 438\"" or lsg=\""7 hwg 446\""""}}";Folk poetry
816.5;816.X;Textsammlungen;"{""kiel"":[""nor 803?"",""nor 90?"",""nor 91?"",""nor 92?""],""goe"":{""no"":"" lsg=\""7 hwg 4?\"" or lsg=\""7 hwg 5?\""""}}";Collections of texts
816.6;816.X;Autoren;"{""kiel"":[""nor 930?""],""goe"":{""no"":"" lsg=\""7 hwg 6?\""""}}";Authors
816.X;81X;Norwegische Literatur;"{""kiel"":[""nor 500?"",""nor 565?"",""nor 530?"",""nor 568?"",""nor 57?"",""nor 303.600"",""nor 585?"",""nor 586?"",""nor 587?"",""nor 590?"",""nor 600?"",""nor 577.800"",""nor 803?"",""nor 90?"",""nor 91?"",""nor 92?"",""nor 930?""],""goe"":{""no"":"" lsg=\""7 hwg 4?\"" or lsg=\""7 hwg 5?\"" or lsg=\""7 hwg 6?\""""}}";Norwegian literature
81X;vn12;Skandinavische Literaturen gesamt;"{""kiel"":[""nor 20?"",""nor 210?"",""nor 303.100"",""nor 325?"",""nor 326?"",""nor 327?"",""nor 329?"",""nor 33?"",""nor 810?""],""goe"":{""se"":"" lsg=\""7 hws 4?\"" or lsg=\""7 hws 5?\"" or lsg=\""7 hws 6?\"""",""no"":"" lsg=\""7 hwg 4?\"" or lsg=\""7 hwg 5?\"" or lsg=\""7 hwg 6?\"""",""dk"":"" lsg=\""7 hwk 4?\"" or lsg=\""7 hwk 5?\"" or lsg=\""7 hwk 6?\"""",""ic"":"" lsg=\""7 hwd 4?\"" or lsg=\""7 hwd 5?\"" or lsg=\""7 hwd 6?\"" or lsg=\""7 hwa 4?\"" or lsg=\""7 hwa 5 ?\"" or lsg=\""7 hwa 6?\"" or lsg=\""7 hwb 4?\"" or lsg=\""7 hwb 5?\"" or lsg=\""7 hwb 6? \""""}}";North Germanic literatures on the whole
830;83X;Allgemeines, Literaturgeschichte;"{""goe"":{""fi"":"" lsg=\""7 jlm 500\"" or lsg=\""7 jlm 580\"" or lsg=\""7 jls 500\"" and lsg=\""7 jln 500\"" or lsg=\""7 jls 580\"" and lsg=\""7 jln 580\""""}}";General works, History of literature
831.1;831.X;Allgemeines;"{""kiel"":[""sla 870.000"",""sla 870.090"",""sla 870.200"",""sla 870.250""],""goe"":{""fi"":"" lsg=\""7 jln 5?\""""}}";General works
831.2;831.X;Literaturtheorie;"{""goe"":{""fi"":"" lsg=\""7 jln 510\"" or lsg=\""7 jln 512\""""}}";Literary theory
831.3;831.X;Literaturgeschichte;"{""kiel"":[""sla 870.400""],""goe"":{""fi"":"" lsg=\""7 jln 580\""""}}";History of literature
831.4;831.X;Volksdichtung;"{""kiel"":[""sla 870.300""],""goe"":{""fi"":"" lsg=\""7 jln 438\"" or lsg=\""7 jln 446\"" or lsg=\""7 jln 538\"" or lsg=\""7 jln 546\""""}}";Folk poetry
831.5;831.X;Textsammlungen;"{""kiel"":[""sla 870.500""],""goe"":{""fi"":"" lsg=\""7 jln 4?\"" or lsg=\""7 jln 5? \""""}}";Collections of texts
831.61;831.6X;Primärliteratur von einzelnen Autoren;"{""goe"":{""fi"":"" lsg=\""7 jln 610\"" or lsg=\""7 jln 620\"" or lsg=\""7 jln 630 \""""}}";Primary literature on single authors
831.62;831.6X;Sekundärliteratur zu einzelnen Autoren;"{""goe"":{""fi"":"" lsg=\""7 jln 640\"" or lsg=\""7 jln 650\"" or lsg=\""7 jln 660\"" or lsg=\""7 jln 662\"" or lsg=\""7 jln 664\"" or lsg=\""7 jln 666\"" or lsg=\""7 jln 668 \""""}}";Secondary literature on single authors
831.6X;831.X;Primär- und Sekundärliteratur zu einzelnen Autoren;"{""kiel"":[""sla 874?""],""goe"":{""fi"":"" lsg=\""7 jln 6?\""""}}";Primary and Secondary literature on single authors
831.X;83X;Finnische Literatur;"{""kiel"":[""sla 870.000"",""sla 870.090"",""sla 870.200"",""sla 870.250"",""sla 870.400"",""sla 870.300"",""sla 870.500"",""sla 874?""],""goe"":{""fi"":"" lsg=\""7 jln 4?\"" or lsg=\""7 jln 5?\"" or lsg=\""7 jln 6?\""""}}";Finnish literature
83X;vn12;Ostseefinnische Literaturen;"{""kiel"":[""sla 870.000"",""sla 870.090"",""sla 870.200"",""sla 870.250"",""sla 870.400"",""sla 870.300"",""sla 870.500"",""sla 874?""],""goe"":{""fi"":"" lsg=\""7 jlm 4?\"" or lsg=\""7 jlm 5?\"" or lsg=\""7 jls 4?\"" and lsg=\""7 jln 4?\"" or lsg=\""7 jls 5?\"" and lsg=\""7 jln 5?\""""}}";Finnic literatures
84X;vn12;Saamische Literatur;"{""goe"":{""fi"":"" lsg=\""7 jll 4?\"" or lsg=\""7 jll 5?\"" or lsg=\""7 jll 6?\""""}}";Sami literature
85X;vn12;Grönländische Literatur;"{""kiel"":[""nor 840.900""]}";Greenlandic literature
910;91X;Allgemeines;"{""kiel"":[""ska 001?"",""ska 013.200"",""ska 013.700"",""ska 013.800"",""ska 013.900"",""ska 015?"",""ska 02?"",""ska 03?"",""ska 04?"",""ska 05?"",""ska 06?"",""ska 07?"",""ska 08?"",""ska 09?"",""lan 256?"",""lan 543?"",""lan 546?"",""jus 942.015"",""jus 949.015"",""jus 952.015"",""jus 954.015"",""jus 956.015""],""goe"":{""fi"":"" lsg=\""7 qgc 5?\"" or lsg=\""7 qhg 230\"""",""se"":"" lsg=\""7 qgc 4?\"""",""no"":"" lsg=\""7 qgc 3?\"""",""dk"":"" lsg=\""7 qgc 2?\"""",""ic"":"" lsg=\""7 qgc 6?\""""}}";General works
911.1;911.X;Zeitlich übergreifend;"{""kiel"":[""ska 010?"",""ska 033.700"",""ska 021?"",""ska 035.700"",""ska 044?"",""ska 055?"",""ska 083?"",""ska 131?"",""lan 97?""]}";Temporally unspecific
911.X;91X;Historische Geografie;"{""kiel"":[""ska 010?"",""ska 033.700"",""ska 021?"",""ska 035.700"",""ska 044?"",""ska 055?"",""ska 083?"",""ska 131?"",""lan 97?""],""goe"":{""fi"":"" lsg=\""7 qek 000\""""}}";Historical geography
912;91X;Atlanten, Karten, Pläne;"{""kiel"":[""ska 015.028"",""ska 003.028"",""ska 033.028"",""ska 035.028"",""ska 037.028"",""ska 048.028"",""ska 077.028""],""goe"":{""fi"":"" lsg=\""7 urc 5?\"" or lsg=\""7 urg 51?\"" or lsg=\""7 uqq 720 \""""}}";Atlases, maps, plans
914.11;914.1X;Nordpolarmeer und europäisches Nordmeer;"{""kiel"":[""geo 828.8"",""geo 804.2?""]}";Arctic Ocean and European North Polar Sea
914.12;914.1X;Ostsee;"{""kiel"":[""geo 828.2"",""geo 800?""]}";Baltic Sea
914.13;914.1X;Nordsee;"{""kiel"":[""geo 828.3"",""geo 801?"",""geo 802.4""]}";North Sea
914.1X;914.X;Meereskunde allgemein;"{""kiel"":[""geo 780?"",""geo 784?""]}";Oceanography in general
914.X;91X;Physische Geographie;"{""kiel"":[""geo 780?"",""geo 784?""],""goe"":{""fi"":"" lsg=\""7 qd 000\""""}}";Physical geography
915.X;91X;Anthropogeographie;"{""kiel"":[""ska 007?"",""ska 019?"",""ska 035.400"",""ska 033.400"",""ska 041?"",""ska 052?"",""ska 081?"",""ska 974?""],""goe"":{""fi"":"" lsg=\""7 qe?\""""}}";Human geography
916.1;916.X;Umweltforschung, Umweltschutz, Landschaftspflege;"{""kiel"":[""geo 894.6"",""geo 917"",""geo 966?"",""geo 978?""],""goe"":{""fi"":"" lsg=\""7 qfc 400\"" or lsg=\""7 qfc 480\""""}}";Environmental research, Environmental protection, Landscape conservation
916.2;916.X;Raumordnung, Raumplanung;"{""kiel"":[""soz 648?""]}";Regional planning, Area planning
916.X;91X;Angewandte Geographie;"{""goe"":{""fi"":"" lsg=\""7 qf 000\""""}}";Applied geography
91X;vn2;Geografie, Reisen;"{""kiel"":[""ska 001?"",""ska 013.200"",""ska 013.700"",""ska 013.800"",""ska 013.900"",""ska 015?"",""ska 02?"",""ska 03?"",""ska 04?"",""ska 05?"",""ska 06?"",""ska 07?"",""ska 08?"",""ska 09?"",""lan 256?"",""lan 543?"",""lan 546?"",""jus 942.015"",""jus 949.015"",""jus 952.015"",""jus 954.015"",""jus 956.015"",""ska 010?"",""ska 033.700"",""ska 021?"",""ska 035.700"",""ska 044?"",""ska 055?"",""ska 083?"",""ska 131?"",""lan 97?"",""ska 015.028"",""ska 003.028"",""ska 033.028"",""ska 035.028"",""ska 037.028"",""ska 048.028"",""ska 077.028"",""geo 780?"",""geo 784?"",""ska 007?"",""ska 019?"",""ska 035.400"",""ska 033.400"",""ska 041?"",""ska 052?"",""ska 081?"",""ska 974?"",""geo 894.6"",""geo 917"",""geo 966?"",""geo 978?"",""soz 648?""],""goe"":{""fi"":"" lsg=\""7 qgc 5?\"" or lsg=\""7 qhg 230\""""}}";Geography, Travel
92X;vn2;Biographien und biographische Nachschlagewerke;"{""kiel"":[""ska 112.100"",""ska 112.200"",""ska 112.500"",""ska 112.600"",""ska 112.800"",""nor 295.200"",""nor 565.600"",""nor 675.600"",""all 77?"",""all 78?"",""all 79?"",""all 80?"",""all 81?""],""goe"":{""fi"":"" lsg=\""7 pnn 800\"" or lsg=\""7 pno 800\"" or lsg=\""7 pnp 800\"" or lsg=\""7 pnq 800\"" or lsg=\""7 pnr 800\""""}}";Biography, biographical reference books
930;93X;Archäologie, Theorie und Methoden;"{""kiel"":[""ska 222.070"",""ska 222.100"",""ska 247?"",""ska 25?"",""ska 26?"",""ska 271?"",""ska 272?"",""ska 273?"",""ska 275?""],""goe"":{""fi"":"" lsg=\""7 o 2?\""""}}";Archeology, Theory and procedures
936;93X;Ur- und Frühgeschichte: Darstellungen;"{""kiel"":[""ska 22?"",""ska 23?"",""ska 34?""],""goe"":{""fi"":"" lsg=\""7 pef 090\"" or lsg=\""7 pef 290\"" or lsg=\""7 pef 490\"" or lsg=\""7 pef 690\""""}}";Early history: Studies
93X;vn2;Archäologie und Ur- und Frühgeschichte;"{""kiel"":[""all 82?"",""all 83?""],""goe"":{""fi"":"" lsg=\""7 okc 1?\"" or lsg=\""7 pef 000\"" or lsg=\""7 pef 200\"" or lsg=\""7 pef 400\"" or lsg=\""7 pef 600\""""}}";Archaeology and Early history
940;94X;Ausbildung, Forschung, Geschichtswissenschaft;"{""kiel"":[""ska 001?"",""ska 102.200"",""ska 104?"",""ska 105?"",""ska 106?"",""ska 107?"",""ska 108?"",""ska 109?"",""ska 110?"",""ska 146.740"",""ska 670?"",""ska 870.016"",""ska 870.017"",""ska 870.018"",""ska 873?"",""ska 876?"",""ska 878?"",""ska 914.030"",""ska 914.040"",""ska 914.060"",""ska 914.070""]}";Education, research, history
941.1;941.X;Archivwesen;"{""kiel"":[""ska 119.200"",""ska 119.3?"",""ska 119.600"",""ska 119.700"",""ska 119.800"",""gsb 240.50""],""goe"":{""fi"":"" lsg=\""7 pdb 270\""""}}";Archival science
941.2;941.X;Genealogie;"{""kiel"":[""ska 123?"",""ska 146.800""],""goe"":{""fi"":"" lsg=\""7 pdi 607\"" or lsg=\""7 pdi 217\""""}}";Genealogy
941.3;941.X;Epigraphik, Wappenkunde, Siegel, Orden, Fahnen;"{""kiel"":[""ska 127?"",""ska 128?"",""ska 129?"",""ska 134.900""],""goe"":{""fi"":"" lsg=\""7 pdl 307\""""}}";Epigraphy, heraldry, seals, orders, flags
941.4;941.X;Numismatik;"{""kiel"":[""ska 134.100"",""ska 134.150"",""ska 134.200"",""ska 134.300"",""ska 134.400"",""ska 134.500"",""ska 134.600"",""ska 134.700"",""ska 134.800""],""goe"":{""fi"":"" lsg=\""7 pdn 507\""""}}";Numismatics
941.X;94X;Historische Hilfswissenschaften;"{""kiel"":[""ska 116?"",""ska 133?"",""ska 140?"",""ska 117?"",""ska 118?""],""goe"":{""fi"":""( lsg=\""7 pdb 270\"") or ( lsg=\""7 pdi 607\"" or lsg=\""7 pdi 217\"") or ( lsg=\""7 pdl 307\"") or ( lsg=\""7 pdn 507\"")""}}";Auxiliary Sciences of History
942.1;942.X;Zeitlich übergreifend;"{""kiel"":[""ska 102.400"",""ska 161.200"",""ska 163.023"",""ska 168.023"",""ska 214.200"",""ska 153.023"",""ska 872?""],""goe"":{""fi"":"" lsg=\""7 pnn 100\"" or lsg=\""7 pnn 150\""""}}";Temporally unspecific
942.3;942.X;Mittelalter;"{""kiel"":[""ska 278?"",""ska 287.200"",""ska 296.200"",""ska 298.200"",""ska 301.200"",""ska 344.200"",""gsd 302?""],""goe"":{""fi"":"" lsg=\""7 pno 100\"" or lsg=\""7 pno 150\""""}}";Middle Ages
942.4;942.X;Frühe Neuzeit;"{""kiel"":[""ska 369.200"",""ska 403.200"",""ska 406.300"",""ska 406.700"",""ska 410.200"",""ska 413.200"",""ska 421.200"",""ska 424.300"",""ska 424.700"",""ska 427.300"",""ska 427.700"",""ska 430.200"",""ska 433.300"",""ska 433.700"",""ska 421.300"",""gsd 302?""],""goe"":{""fi"":"" lsg=\""7 pnp 100\"" or lsg=\""7 pnp 150\""""}}";Modern history
942.5;942.X;19. Jahrhundert;"{""kiel"":[""ska 386.200"",""ska 389.200"",""ska 392.200"",""ska 395.200"",""ska 395.500"",""ska 500.200"",""ska 500.500"",""ska 500.800"",""ska 503.200"",""ska 533.200"",""ska 535.200"",""ska 537.200"",""ska 541.200"",""ska 548.200"",""ska 551.200"",""ska 554.200"",""ska 558.200"",""ska 563.300"",""ska 563.700"",""ska 566.200"",""ska 569.200""],""goe"":{""fi"":"" lsg=\""7 pnq 100\"" or lsg=\""7 pnq 150\""""}}";19th century
942.6;942.X;20. Jahrhundert - 1. Hälfte;"{""kiel"":[""ska 503.200"",""ska 537.200"",""ska 541.200"",""ska 544.200"",""ska 548.200"",""ska 554.200"",""ska 558.200"",""ska 560.200"",""ska 566.200"",""ska 569.200"",""ska 571.200""],""goe"":{""fi"":"" lsg=\""7 pnr 100\"" or lsg=\""7 pnr 150\""""}}";20th century - First half
942.7;942.X;Zweiter Weltkrieg;"{""kiel"":[""ska 511.200"",""ska 511.5?"",""ska 518.200"",""ska 523.200""],""goe"":{""fi"":"" lsg=\""7 pnr 100\"" or lsg=\""7 pnr 150\""""}}";World War II
942.8;942.X;Seit 1945;"{""kiel"":[""ska 681.200"",""ska 690.200"",""ska 693.200""],""goe"":{""fi"":"" lsg=\""7 pnn 100\"" or lsg=\""7 pnn 150\""""}}";from 1945
942.X;94X;Geschichte: Quellen;"{""kiel"":[""ska 102.400"",""ska 161.200"",""ska 163.023"",""ska 168.023"",""ska 214.200"",""ska 153.023"",""ska 872?"",""ska 278?"",""ska 287.200"",""ska 296.200"",""ska 298.200"",""ska 301.200"",""ska 344.200"",""gsd 302?"",""ska 369.200"",""ska 403.200"",""ska 406.300"",""ska 406.700"",""ska 410.200"",""ska 413.200"",""ska 421.200"",""ska 424.300"",""ska 424.700"",""ska 427.300"",""ska 427.700"",""ska 430.200"",""ska 433.300"",""ska 433.700"",""ska 421.300"",""gsd 302?"",""ska 386.200"",""ska 389.200"",""ska 392.200"",""ska 395.200"",""ska 395.500"",""ska 500.200"",""ska 500.500"",""ska 500.800"",""ska 503.200"",""ska 533.200"",""ska 535.200"",""ska 537.200"",""ska 541.200"",""ska 548.200"",""ska 551.200"",""ska 554.200"",""ska 558.200"",""ska 563.300"",""ska 563.700"",""ska 566.200"",""ska 569.200"",""ska 503.200"",""ska 537.200"",""ska 541.200"",""ska 544.200"",""ska 548.200"",""ska 554.200"",""ska 558.200"",""ska 560.200"",""ska 566.200"",""ska 569.200"",""ska 571.200"",""ska 511.200"",""ska 511.5?"",""ska 518.200"",""ska 523.200"",""ska 681.200"",""ska 690.200"",""ska 693.200""],""goe"":{""fi"":""( lsg=\""7 pnn 100\"" or lsg=\""7 pnn 150\"") or ( lsg=\""7 pno 100\"" or lsg=\""7 pno 150\"") or ( lsg=\""7 pnp 100\"" or lsg=\""7 pnp 150\"") or ( lsg=\""7 pnq 100\"" or lsg=\""7 pnq 150\"") or ( lsg=\""7 pnr 100\"" or lsg=\""7 pnr 150\"") or ( lsg=\""7 pnr 100\"" or lsg=\""7 pnr 150\"") or ( lsg=\""7 pnn 100\"" or lsg=\""7 pnn 150\"")""}}";History: Primary sources
943.1;943.X;Zeitlich übergreifend;"{""kiel"":[""ska 100?"",""ska 145?"",""ska 146.900"",""ska 153?"",""ska 159?"",""ska 161?"",""ska 163?"",""ska 168?"",""ska 178?"",""gsb 680?""],""goe"":{""fi"":"" lsg=\""7 pnn 200\""""}}";Temporally unspecific
943.2;943.X;Mittelalter;"{""kiel"":[""ska 280?"",""ska 281.300"",""ska 281.900"",""ska 287?"",""ska 293?"",""ska 294?"",""ska 296.100"",""ska 296.700"",""ska 298.100"",""ska 298.250"",""ska 298.700"",""ska 298.100"",""ska 298.500"",""ska 298.700"",""ska 301.100"",""ska 301.250"",""ska 301.900"",""ska 308?"",""gsd 280?"",""gsd 303?""],""goe"":{""fi"":"" lsg=\""7 pno 200\""""}}";Middle Ages
943.3;943.X;Frühe Neuzeit;"{""kiel"":[""ska 359?"",""ska 361?"",""ska 364?"",""ska 369.100"",""ska 369.300"",""ska 369.400"",""ska 369.500"",""ska 374?"",""ska 376?"",""ska 386?"",""ska 389?"",""ska 392?"",""ska 395.300"",""ska 395.400"",""ska 395.600"",""ska 395.600"",""ska 395.700"",""ska 395.9?"",""ska 40?"",""ska 421.100"",""ska 421.500"",""ska 421.500"",""ska 424.100"",""ska 424.400"",""ska 424.800"",""ska 427.100"",""ska 427.400"",""ska 427.800"",""ska 430.100"",""ska 430.700"",""ska 433.100"",""ska 433.400"",""ska 433.800"",""gsd 280?"",""gsd 303?"",""gsd 799?"",""gsd 814?"",""gsd 812?"",""gsd 962?"",""ska 439?""],""goe"":{""fi"":"" lsg=\""7 pnp 200\""""}}";Modern history
943.4;943.X;19. Jahrhundert;"{""kiel"":[""ska 369.600"",""ska 369.800"",""ska 395.100"",""ska 490?"",""ska 491?"",""ska 493.100"",""ska 493.200"",""ska 493.900"",""ska 496?"",""ska 498?"",""ska 500.300"",""ska 500.600"",""ska 500.900"",""ska 395.400"",""ska 503.100"",""ska 503.900"",""ska 532?"",""ska 533.700"",""ska 535.700"",""ska 537.100"",""ska 537.900"",""ska 541.100"",""ska 541.900"",""ska 546?"",""ska 547?"",""ska 548.100"",""ska 548.900"",""ska 550?"",""ska 551.100"",""ska 551.900"",""ska 554.100"",""ska 554.900"",""ska 558.700"",""ska 562?"",""ska 563.100"",""ska 563.400"",""ska 563.900"",""ska 566.100"",""ska 566.900"",""ska 569.700"",""ska 573?"",""ska 575?"",""gse 595?"",""gse 660?""],""goe"":{""fi"":"" lsg=\""7 pnq 200\""""}}";19th century
943.5;943.X;20. Jahrhundert - 1. Hälfte;"{""kiel"":[""ska 490?"",""ska 491?"",""ska 493.800"",""ska 496?"",""ska 503.100"",""ska 503.400"",""ska 503.900"",""ska 507.100"",""ska 507.200"",""ska 507.400"",""ska 507.600"",""ska 507.800"",""ska 532?"",""ska 537.100"",""ska 537.900"",""ska 541.100"",""ska 541.900"",""ska 544.100"",""ska 544.700"",""ska 546?"",""ska 547?"",""ska 548.100"",""ska 548.900"",""ska 550?"",""ska 554.100"",""ska 554.900"",""ska 558.700"",""ska 560.700"",""ska 562?"",""ska 566.100"",""ska 566.900"",""ska 569.700"",""ska 571.700"",""ska 573?"",""ska 575?"",""gsf 820?""],""goe"":{""fi"":"" lsg=\""7 pnr 200\""""}}";20th century - first half
943.6;943.X;Zweiter Weltkrieg;"{""kiel"":[""ska 509?"",""ska 511"",""ska 511.100"",""ska 511.300"",""ska 511.6?"",""ska 511.7?"",""ska 511.8?"",""ska 511.900"",""ska 516?"",""ska 517?"",""ska 518"",""ska 518.100"",""ska 518.300"",""ska 518.400"",""ska 518.500"",""ska 518.650"",""ska 518.7?"",""ska 518.8?"",""ska 518.900"",""ska 523.100"",""ska 523.300"",""ska 523.400"",""ska 523.700"",""ska 523.900"",""gsf 152.40""],""goe"":{""fi"":"" lsg=\""7 pnr 200\""""}}";World War II
943.7;943.X;Seit 1945;"{""kiel"":[""ska 670?"",""ska 671?"",""ska 681.100"",""ska 681.900"",""ska 684?"",""ska 685?"",""ska 689?"",""ska 690.100"",""ska 690.900"",""ska 693.100"",""ska 693.900"",""ska 694?"",""gsg 820?"",""gsg 872.50"",""gsg 877.10""],""goe"":{""fi"":"" lsg=\""7 pnr 200\""""}}";from 1945
943.X;94X;Geschichte: Darstellungen;"{""kiel"":[""ska 100?"",""ska 145?"",""ska 146.900"",""ska 153?"",""ska 159?"",""ska 161?"",""ska 163?"",""ska 168?"",""ska 178?"",""gsb 680?"",""ska 280?"",""ska 281.300"",""ska 281.900"",""ska 287?"",""ska 293?"",""ska 294?"",""ska 296.100"",""ska 296.700"",""ska 298.100"",""ska 298.250"",""ska 298.700"",""ska 298.100"",""ska 298.500"",""ska 298.700"",""ska 301.100"",""ska 301.250"",""ska 301.900"",""ska 308?"",""gsd 280?"",""gsd 303?"",""ska 359?"",""ska 361?"",""ska 364?"",""ska 369.100"",""ska 369.300"",""ska 369.400"",""ska 369.500"",""ska 374?"",""ska 376?"",""ska 386?"",""ska 389?"",""ska 392?"",""ska 395.300"",""ska 395.400"",""ska 395.600"",""ska 395.600"",""ska 395.700"",""ska 395.9?"",""ska 40?"",""ska 421.100"",""ska 421.500"",""ska 421.500"",""ska 424.100"",""ska 424.400"",""ska 424.800"",""ska 427.100"",""ska 427.400"",""ska 427.800"",""ska 430.100"",""ska 430.700"",""ska 433.100"",""ska 433.400"",""ska 433.800"",""gsd 280?"",""gsd 303?"",""gsd 799?"",""gsd 814?"",""gsd 812?"",""gsd 962?"",""ska 439?"",""ska 369.600"",""ska 369.800"",""ska 395.100"",""ska 490?"",""ska 491?"",""ska 493.100"",""ska 493.200"",""ska 493.900"",""ska 496?"",""ska 498?"",""ska 500.300"",""ska 500.600"",""ska 500.900"",""ska 395.400"",""ska 503.100"",""ska 503.900"",""ska 532?"",""ska 533.700"",""ska 535.700"",""ska 537.100"",""ska 537.900"",""ska 541.100"",""ska 541.900"",""ska 546?"",""ska 547?"",""ska 548.100"",""ska 548.900"",""ska 550?"",""ska 551.100"",""ska 551.900"",""ska 554.100"",""ska 554.900"",""ska 558.700"",""ska 562?"",""ska 563.100"",""ska 563.400"",""ska 563.900"",""ska 566.100"",""ska 566.900"",""ska 569.700"",""ska 573?"",""ska 575?"",""gse 595?"",""gse 660?"",""ska 490?"",""ska 491?"",""ska 493.800"",""ska 496?"",""ska 503.100"",""ska 503.400"",""ska 503.900"",""ska 507.100"",""ska 507.200"",""ska 507.400"",""ska 507.600"",""ska 507.800"",""ska 532?"",""ska 537.100"",""ska 537.900"",""ska 541.100"",""ska 541.900"",""ska 544.100"",""ska 544.700"",""ska 546?"",""ska 547?"",""ska 548.100"",""ska 548.900"",""ska 550?"",""ska 554.100"",""ska 554.900"",""ska 558.700"",""ska 560.700"",""ska 562?"",""ska 566.100"",""ska 566.900"",""ska 569.700"",""ska 571.700"",""ska 573?"",""ska 575?"",""gsf 820?"",""ska 509?"",""ska 511"",""ska 511.100"",""ska 511.300"",""ska 511.6?"",""ska 511.7?"",""ska 511.8?"",""ska 511.900"",""ska 516?"",""ska 517?"",""ska 518"",""ska 518.100"",""ska 518.300"",""ska 518.400"",""ska 518.500"",""ska 518.650"",""ska 518.7?"",""ska 518.8?"",""ska 518.900"",""ska 523.100"",""ska 523.300"",""ska 523.400"",""ska 523.700"",""ska 523.900"",""gsf 152.40"",""ska 670?"",""ska 671?"",""ska 681.100"",""ska 681.900"",""ska 684?"",""ska 685?"",""ska 689?"",""ska 690.100"",""ska 690.900"",""ska 693.100"",""ska 693.900"",""ska 694?"",""gsg 820?"",""gsg 872.50"",""gsg 877.10""],""goe"":{""fi"":""( lsg=\""7 pnn 200\"") or ( lsg=\""7 pno 200\"") or ( lsg=\""7 pnp 200\"") or ( lsg=\""7 pnq 200\"") or ( lsg=\""7 pnr 200\"") or ( lsg=\""7 pnr 200\"") or ( lsg=\""7 pnr 200\"")""}}";History: Studies;"zu lang"
